Age,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Monthly_Balance,Credit_Score
24,143379.2555209297,7113.939692293,5,8,28.917757943211544,1,9,10,23.465821081393578,11,Good,4935.043751544796,23.46775581173866,192,No,1183.129725208489,6328.859000204128,2245.174831320951,Standard
27,145100.32638841195,10516.995013306392,8,3,15.807170933410815,7,8,24,28.674352295231234,8,Bad,3134.874392011533,36.744172963760576,127,No,1399.5878842496331,8168.960372719875,758.3568652961964,Standard
62,100718.11672830205,4921.754097465799,4,3,3.459849336514508,5,27,3,17.40693861179868,2,Bad,4497.725940429527,32.28669924186954,29,Yes,1307.9446514215326,286.8557363984714,3389.649531580493,Standard
34,140725.8373119348,11517.4437833199,8,4,27.730210752739247,6,23,17,20.459923418422004,6,Bad,272.9015529476353,43.848069103723816,121,No,1412.817280551001,781.3104293905582,3641.3486706673807,Poor
43,118911.06478688444,2779.734768704528,8,3,13.816299037333252,0,18,18,10.124240851100192,8,Good,2831.1117240532426,21.33989101572296,198,Yes,1413.399178057526,696.9577956914585,1808.4615894935691,Standard
38,91091.7533267664,1691.8882320968155,3,9,4.412494833231834,5,0,12,11.445830839809336,1,Standard,4599.240123510978,32.32170709887284,174,Yes,1929.6118396978568,5929.594554972878,3923.7332306137528,Standard
45,43440.03160496116,10993.421202071002,9,4,22.54848734447052,1,3,3,22.039634935591916,3,Bad,1436.2211758909777,29.548289460304577,144,No,692.9977790406392,6029.36067575538,1199.5332596106323,Standard
63,79617.7326567992,2220.8109945526585,3,6,30.924466016743818,5,23,9,27.833132952204576,2,Good,774.383018971046,24.23557953739155,179,No,1757.1808487516792,9061.048893549761,3459.5193105007806,Standard
19,92913.68023714029,11914.836557448663,1,8,31.183619320075536,2,2,21,18.869651616730568,7,Bad,1752.5508004838014,31.364123459587162,357,Yes,43.61412503021356,4676.03514518445,3649.8229071022697,Standard
60,132315.00549555133,11489.667050780614,2,8,33.56055814350509,6,9,4,23.695437254560424,3,Standard,3961.180836221344,40.18400834553437,11,No,576.4059266465664,680.4905500496394,4843.286888943881,Standard
18,82573.33894963644,2938.719555381367,6,5,30.50198563206739,2,11,2,5.149050522461191,8,Good,423.50407340657813,30.85033655097579,139,No,97.31156399826313,2095.2940162251543,1161.6083259335812,Standard
68,136697.70744813437,7144.638569771942,2,5,1.0727912577461576,8,17,15,6.358772707739206,0,Bad,3001.693291845422,37.400197260570955,253,Yes,1302.4079199116804,80.73094817842907,468.55240021376363,Standard
53,107665.36727305096,3441.6631234050155,6,6,13.928199658055268,2,22,7,15.961040605001703,0,Bad,678.1580292213823,37.784353878179274,345,No,201.58074146323912,7767.14525128405,1315.177111448933,Standard
68,37809.87819697728,5995.629316816258,1,7,28.830447716787106,6,19,23,5.2966257672852155,3,Standard,2177.6622077362313,37.613333811741,314,No,1691.4137273040926,8155.994368807746,614.3109829105953,Poor
43,149347.57801226206,2144.963857228243,1,7,13.452602203948123,3,5,6,19.049852106627707,2,Bad,4829.885007758278,35.88595651832617,19,Yes,1293.1833675805196,9979.40416284136,848.4715424715483,Standard
46,88540.24589800864,3851.20817186419,5,4,21.452649216910007,7,20,18,8.74959556184097,2,Good,975.7213492344324,23.509647070471637,160,Yes,57.63080210721139,4121.944490530943,1670.572559279872,Standard
38,70941.57853318026,5314.364362188446,9,6,21.61477621073409,1,1,13,23.74597856000676,9,Good,170.08274423016167,26.55367782305978,306,No,1429.554730869246,192.98375401592517,2069.9537336100043,Standard
28,105684.78938103844,6105.798752583575,8,7,13.410860337319983,7,9,14,24.243310398430303,11,Standard,2136.0166948902133,44.00201228752967,122,No,1724.069894513922,2347.2988149037224,4518.621128756898,Standard
57,34156.13081753508,11763.710711193378,3,5,31.75211352756378,8,1,16,13.913623672660592,1,Standard,2888.4779384507747,35.0709646676813,72,No,1322.2420153242988,5877.688676632958,978.0788575001054,Poor
28,102750.02407793606,9982.589279681803,3,5,18.109763743128,7,29,20,5.424319051129059,13,Standard,1487.5886751569733,41.18228947508945,55,Yes,61.04843187006437,9619.429670527365,4858.794879606081,Poor
53,84770.6800649055,9242.804415275434,1,2,16.802663001875025,5,8,0,19.403248832457976,9,Good,2708.840016883462,37.09727240638285,169,No,1715.839096920813,1035.785514707943,4050.7660494808583,Standard
66,72867.62909981581,7138.9338047907295,3,7,34.91546735250446,9,26,5,29.783610547907593,9,Standard,4767.0097312599355,21.16070763500715,99,Yes,1464.92782586807,1215.730201607428,4407.356949467205,Poor
56,143892.6027532569,10319.976486345606,1,6,17.779012378468966,0,9,22,18.6777269382757,1,Bad,1558.853937080602,43.88641307053702,70,Yes,756.9026249679684,7017.58985278943,4647.219948701218,Standard
57,87930.16317516692,5062.889774384967,8,1,7.065540565571756,6,1,14,1.0732407214202355,7,Bad,1547.1351559964542,21.929725835871483,149,Yes,657.2605166310053,6672.070550215495,3766.2059857056033,Standard
52,48485.272331092,8943.440684119818,1,4,18.444360377356894,0,7,11,0.5188192730124774,0,Good,2413.8394894047715,48.29522153475719,117,Yes,959.6403628148802,2505.0635531183307,3943.8991580853058,Standard
51,79665.25231904883,11934.731741470807,5,3,28.67656900767762,6,23,20,9.610859114769186,13,Bad,2576.581679456772,26.461307651152275,26,No,1734.2035018757417,8131.44791014519,2189.0914830280976,Poor
64,139520.36259444745,4803.603543819587,9,3,27.41325111454157,1,16,19,5.873514205812146,14,Standard,6.829629375426083,35.37218430380449,248,No,504.11870373911506,1287.787554774632,2552.25117338122,Standard
41,42892.411272977304,8577.184116281656,7,7,27.811780013688015,7,16,1,24.391536214299244,7,Bad,3079.375656024199,21.907641273973596,385,No,201.92762248240226,9257.418447767597,4662.427133833171,Standard
39,47814.415029470794,10365.306073600015,4,4,25.072808655929002,1,28,4,25.344170011080013,9,Standard,4986.786743323554,46.847971359974636,209,No,1729.2727459220998,2010.319303324214,1891.2795577632473,Standard
22,21693.843808420886,11115.979625182059,9,8,9.643406188267399,2,3,8,7.758563139314285,2,Bad,1460.0402473522827,49.398207636944136,227,No,52.579697761445885,813.52372723005,209.73536532103597,Standard
50,21844.706421449733,9038.293254871069,9,9,30.31085891856787,2,17,19,9.769343308496781,1,Good,3154.0502313326456,24.388775081635696,114,Yes,1821.994044488129,3395.2208647385464,3813.7719273738644,Poor
53,127820.91150460663,4477.883195879931,2,3,31.377077822793012,0,11,13,7.08740903145344,8,Standard,23.108275170033444,28.873596274805593,194,Yes,611.4903886028013,1878.4128853454497,2865.787558587592,Standard
64,115175.93888958426,4925.962591473937,6,5,7.601191685030668,4,16,17,27.25147642113792,4,Bad,3021.633061484491,20.476232653815433,321,No,1016.4454033765353,5269.412250360329,4074.379811716558,Standard
37,66155.33733875457,1717.9593373016241,4,4,5.435491642747393,4,8,21,15.079480038668468,14,Good,2235.34154713909,43.60896475902369,10,No,264.5910495044561,6868.465373717261,377.7563330548106,Standard
36,110780.45043958446,9489.302765550852,8,6,34.17056893202981,9,28,7,19.6841113224606,13,Bad,2651.4657673233683,29.34392998044238,95,No,1804.5099387533705,4909.215784782912,3106.159952378949,Poor
52,71376.77042029612,1948.7658636504893,7,4,30.52301476411251,4,18,1,12.4644626009881,4,Good,2719.5248374619187,37.66512408025494,121,No,1499.6724467688093,6606.073318109777,1238.52943995379,Standard
69,143876.58347971758,10578.849723328829,7,8,31.37002900513819,8,13,8,18.930425805135933,12,Bad,884.7648464992685,21.176555038400437,126,Yes,1848.3111732160685,3649.205143999844,4516.34297247242,Standard
60,145716.84858538455,2745.9364519826577,9,3,31.136797077229435,5,13,6,11.575661301652083,5,Standard,3849.840609396452,41.46380800024242,37,No,1366.458102236325,279.2259723863999,549.5496987087283,Standard
34,71063.19085521463,3304.703377427205,5,5,19.417352017146765,5,29,17,10.190353131876764,3,Standard,2777.3481050516953,35.882118900701805,69,Yes,369.38755348465224,9740.641242251491,4215.3463636253155,Poor
62,131048.84782431285,6503.527943738492,6,1,22.97765904663719,2,16,15,19.034402195204407,6,Standard,1350.9722974849708,41.74940737996505,297,Yes,616.5340059724987,8194.135045399955,442.7712598595518,Standard
60,120501.5754206706,9247.744359271794,1,6,19.542336972543815,4,1,20,17.73186234146968,6,Standard,4686.907732827161,43.68692939452892,174,No,973.6971502069467,734.1882408462808,125.48677748499048,Standard
51,60299.99183233261,2959.5231545903157,6,5,2.7410158724711886,9,7,4,8.80583862503849,10,Standard,63.86855002028013,22.67728598536501,45,Yes,1214.516410720414,4491.763961563344,1175.2971502096116,Standard
26,50165.17775714378,6120.746288198234,2,8,26.34710490199427,6,4,22,4.480453509584202,8,Bad,3629.6860699989456,37.342763623796756,123,No,1852.9188746725474,6350.1907007187465,1665.222704633419,Poor
43,79570.5045510684,6569.9383813061,6,9,18.18128913341993,2,26,14,11.057300815144128,5,Bad,1906.175928285519,39.49832101644866,382,Yes,767.902931578278,1905.942705726379,3132.6438590593557,Standard
19,121575.34927987281,3728.9992375202087,9,8,23.022108542867812,1,6,4,12.455929174257276,12,Bad,2612.7241565565346,35.50156261834985,27,Yes,1406.1440438142918,5779.886113627715,658.622986805269,Standard
26,144821.8120147369,2713.3629551466333,8,8,18.0897533691682,4,21,10,18.860530002738145,0,Bad,1457.548747227908,25.472281947953668,193,Yes,1922.0176978216437,5336.486181176871,2186.6496679553748,Standard
26,119265.27895265444,10282.419691349214,9,3,17.7215849589635,2,28,21,27.435862909105914,8,Standard,1606.2608813167662,43.86791852173211,340,Yes,304.748126830906,2082.6518853470475,1021.3180105143688,Standard
57,131176.9080523881,6775.889322509038,8,4,6.840829722244072,4,15,13,1.0855439259877542,11,Good,75.83107305450699,49.92374986518795,136,Yes,1725.4191775590964,1412.1030927745326,4276.516607735316,Standard
34,98398.35980216715,1651.002977833606,3,4,10.476266314799064,8,15,24,7.309830376255348,12,Standard,3649.225443559511,49.078107572855686,195,No,841.4121407863972,7589.622896186374,224.83253975652485,Standard
18,128603.01800947636,9931.30366374559,8,5,6.400991526094497,9,16,18,5.811478268386811,9,Bad,3553.9920540035923,43.32588694931694,49,Yes,1464.8435518586734,3225.8644614963373,1779.6886334426054,Standard
42,121974.71154044429,11798.334956853141,6,9,7.652654051261643,0,21,2,15.068832260813508,8,Standard,3271.7910020361105,32.543231683592644,96,No,587.0766774741674,2440.4053384224335,3156.8703998455444,Standard
60,69008.1204504164,7862.225051849597,6,9,34.08123093429037,3,26,23,12.891024211294795,4,Standard,4389.75340292004,30.119014935200664,121,No,667.9684365320031,7378.7835280598865,4565.440890259695,Poor
57,91758.73927569375,6788.938064382743,6,1,6.205857156254747,9,6,9,21.871128714605653,6,Standard,4506.33790279217,22.056373973024954,249,Yes,54.26644973613226,7360.686920229819,4339.967113469476,Standard
59,124617.90585866034,10723.366561972098,3,8,10.15519442637706,4,19,5,7.272477376345915,0,Good,2782.221597126277,32.48858911255071,217,No,1942.8083063339193,2764.0165633622914,4475.959997585818,Standard
42,25987.375444694328,11501.426291688285,1,1,21.08004836311189,1,7,2,17.834950972492756,3,Standard,3424.117460335314,24.68145793195397,114,Yes,1626.9051504615688,8725.684612518537,314.26646841491043,Standard
56,125050.30670625789,9422.637616975837,4,2,21.746071592045823,1,7,1,26.51571790799878,11,Standard,54.992005352298975,27.630041405180854,14,No,187.83591585244096,6882.501650723424,4204.6163073172975,Standard
52,43125.45612637304,6177.255762210022,6,7,6.235120411290188,0,22,12,27.320332197549142,9,Good,4231.715294375993,46.75660319532054,62,No,1999.0175913275489,3457.642178215381,3899.5628927205958,Standard
20,86908.87022578706,7718.324692980125,2,8,27.98639247669722,7,10,17,28.763538141750935,3,Standard,4082.067120647488,49.05576894533657,43,Yes,1210.0491944058829,4274.896501846589,4512.158246378094,Poor
67,125075.8071422719,8859.821332688993,7,1,27.69689750903605,1,14,1,23.197834562399656,4,Standard,101.2430921174745,48.456770013972815,240,No,1707.457275928766,7267.096859306178,1557.8813362900069,Standard
54,52996.74016037033,3539.872495518915,7,3,9.068801942932296,2,17,14,27.17963718776745,5,Standard,2714.126083708591,25.800670575301726,96,No,133.32152655573793,2115.8383289549197,4558.825531366833,Standard
61,51954.967109799894,6195.6108382726,4,7,10.814654290965656,1,5,4,7.035926159558227,3,Standard,4533.277852186347,47.02682624705969,27,No,778.9023569838473,4687.60792475224,2013.205425432239,Standard
61,72359.37180009275,10213.123279531492,4,9,32.8915874256229,3,21,14,5.92742833051431,5,Standard,906.9399351564023,24.245159027007954,324,Yes,1339.3022446072198,6535.583422580996,3170.4984276289997,Standard
68,136303.5636850925,8374.61615923365,1,8,29.072829163302252,0,11,20,0.19464251341579364,9,Bad,1763.2246077854907,35.229806236284496,383,No,212.86743739940306,5394.985480087133,2120.8949560349915,Standard
47,20057.561586837026,5817.642705724468,2,8,24.725099124125812,2,14,16,21.20533072287295,6,Standard,1655.2683925934052,39.3099010179312,242,No,977.8056773080012,6083.283459044933,2138.2421525782556,Poor
55,137179.80256345152,8465.306607154154,9,9,3.795929531360418,4,27,1,28.12401563441233,2,Good,1779.7023769987575,33.87400619301256,240,Yes,885.3557490882831,5462.124994767796,2733.1850939745077,Good
51,39994.913203409014,2741.3353267608286,8,3,15.220978750687575,9,22,17,5.608060351250293,8,Standard,209.43015227551044,48.55512306250426,304,No,432.0804489471595,1992.274437900201,1779.6335481041126,Standard
29,148711.22888877266,5715.7249109312015,8,8,20.016263650612117,0,5,14,19.108307262806367,7,Bad,1395.088418826832,29.99638169274815,67,Yes,600.5396717036044,4102.053449726214,3963.6849713461784,Standard
36,144130.10909500084,9827.849648612091,9,1,7.371983791448415,3,17,19,22.393792776653328,0,Good,1474.281563501178,35.821329892941904,281,No,1934.2367089899649,5319.854954775457,3168.193677076194,Standard
54,84307.77464686683,3815.342264934804,7,8,16.239703791679634,5,23,22,27.828427054441697,12,Good,4329.360242447956,22.263498064389907,192,No,577.296972019872,7800.627423459461,3448.7788076947286,Standard
61,86653.63221564166,3452.5958293528856,9,7,21.434879834615458,3,19,2,19.40580672051665,1,Standard,1760.5800356585128,45.566737402344714,119,No,426.85226793682205,6539.042371695426,1155.174001108818,Standard
66,82601.41423586106,11483.59592912253,2,8,12.130807123923574,6,8,4,29.10881198246257,1,Bad,2236.083699467757,32.40090187831834,152,Yes,1072.418342136667,4265.909451859347,4847.876442406962,Standard
34,102607.67393573794,3703.9251106554225,6,1,27.552123844316565,6,7,10,10.340194230376433,9,Standard,1903.6902994019433,41.01596346775992,265,No,1341.9160681405958,9743.998321591454,3300.880488864827,Standard
27,31793.821290541033,4239.645086326765,3,6,29.575285775719387,5,13,8,10.49785601314223,8,Bad,603.3672480079089,40.46736893148255,392,Yes,1450.1862221391298,1077.9552167972518,985.9793226519581,Standard
66,24240.333284403645,11680.967358495549,6,7,12.002721960758405,8,18,4,16.290375300430366,11,Bad,4951.78378862812,40.2878867850274,231,Yes,1508.4943689938323,2068.048685549684,3752.451217355169,Standard
64,27501.38069406685,9214.439987782771,3,5,29.514343252743544,1,18,24,11.505056433477213,8,Standard,4129.125953523654,35.20814836272323,351,No,73.66498302950619,3413.12610031664,868.5705160381135,Poor
29,77767.49540139687,8845.763596747045,8,5,4.521603247502511,9,7,0,0.042771848625978715,8,Bad,2704.601535136834,28.32556371643522,249,No,787.5208007591266,2285.7207698791017,316.92448149754193,Standard
33,55821.23209853284,10455.727030473105,4,7,29.482789353170315,7,1,24,21.95316075260962,0,Standard,2381.822471945857,38.75283675684159,59,Yes,1547.9161595661803,6254.419968060113,2637.7669807291713,Poor
41,100865.1431082292,2716.14236348634,6,3,6.193514676698964,7,24,13,22.5515112443545,6,Bad,3246.2736273150454,48.85374511433655,17,No,1809.7042036002588,395.5072933625525,2767.619770811736,Standard
36,149017.49761872127,8912.540484090076,9,6,3.8195231853306852,9,3,4,22.409238140603115,14,Good,1632.155742616191,45.01847767838942,171,No,1204.4002466655666,1774.3678427341592,944.8278736579929,Good
25,70222.01249994057,6788.730397946509,2,7,22.82036375099438,3,5,7,10.350619998313999,11,Standard,251.41435177239268,23.263046946613297,351,No,104.61370701937133,2933.4723765860435,1741.894721460795,Standard
48,94599.36303358673,10206.081722983468,2,1,17.04587043568001,5,2,20,15.668684199335157,10,Bad,2021.584068073436,20.6956220475965,132,No,793.2916117102624,6833.457750793164,4728.846478393485,Standard
38,74028.50646795362,6835.48804598454,7,2,31.868280414036313,5,2,13,10.799205545300083,12,Good,4919.887887039304,34.96914070611304,357,Yes,148.4542317369093,8758.64882581128,1425.0161604374496,Standard
34,130145.31680384172,8012.534219823578,2,4,13.348432667088874,4,18,15,0.4810920009193731,2,Good,911.734029388614,43.27488055144208,136,No,1497.075725369169,7984.9177055305445,777.8403038268433,Standard
40,137290.73245009096,6516.292327195128,2,8,10.763176956879375,0,10,5,16.873468238142564,10,Good,2638.526460764862,29.41707659501622,42,Yes,127.01093856333046,1820.8093325025488,4962.80979332727,Standard
54,134056.2295866838,6520.668697336363,4,6,18.024986808902746,2,28,7,3.7128199825203314,8,Good,42.60698160789333,41.03714833712682,305,Yes,371.4621334703545,5654.057584410691,1511.5276819023338,Standard
33,146668.39102830348,9563.684769649231,9,1,16.502170316134485,6,9,1,2.401239722743218,7,Standard,610.157575892924,47.95763792716427,6,Yes,833.9168479295485,300.22645344687237,3401.2683657303933,Standard
23,23577.49406825399,8099.947206796473,8,5,12.7105535713844,7,11,18,22.664972060903615,2,Bad,2935.9585023355853,33.76953520804007,329,Yes,925.2967342297441,3105.3677535286115,1157.800907196332,Standard
25,129176.10107891903,8149.263616898809,2,7,24.587204155743173,1,13,8,0.28518607254316874,0,Good,1487.0696475391749,27.324789686918656,170,Yes,812.9634006300246,8059.837948283267,2750.6059849319468,Standard
42,117730.38249508213,6227.966080231021,8,6,26.825102353072882,2,29,4,28.770253308261786,8,Bad,4528.422432303124,47.532735862407414,288,Yes,926.793293212,4566.657137433395,1931.4099330480776,Standard
35,49730.27322204742,7076.64971154404,4,9,30.001454947024644,3,29,4,15.457660923377306,12,Bad,2030.8488297861738,34.16791892011145,399,Yes,1426.4783040403997,1499.4132227583457,4807.896305795943,Standard
42,144321.61214037857,9330.035495150267,2,8,34.07712456015166,4,27,24,29.49049292118445,9,Bad,1040.1679856552626,32.2351792002533,338,No,738.537645911083,4385.533814883127,2164.0293727524386,Poor
29,39263.13066989291,10172.379650675142,7,4,10.066310532505153,2,17,18,1.7399271741812528,0,Standard,2727.9588464235176,30.600847146227718,215,No,1095.5009183012382,1980.3292546222829,2920.870920908621,Standard
32,108341.4905274081,8813.894722512485,6,5,25.347178404658692,4,23,3,17.505886465977397,14,Standard,3974.8681758798134,32.690508573164394,69,Yes,606.7385150574645,3931.914578639628,4723.831329500736,Standard
43,49235.72818606862,11202.766382879672,5,7,14.404780006855338,7,8,15,10.479811079277336,2,Good,97.09848098697404,40.20973562547074,370,No,707.2549901809653,4878.334727478434,4946.171499689775,Standard
58,76079.48434062972,10113.40292554561,1,8,24.020787046337674,7,14,15,25.304474784428574,12,Bad,2527.6005931502064,33.01158881660462,27,No,1227.5979180841616,3495.581125110284,508.29182002498254,Poor
62,113490.78660279396,7399.569792999944,2,5,17.18337747187349,1,23,15,10.836682057028588,5,Standard,3867.132783635731,29.726716656776603,225,No,980.98930327404,9369.689504338608,4171.603560211945,Standard
43,93232.20346429606,8549.763762759238,8,9,34.78828549410967,5,25,6,7.814627371720473,5,Standard,517.9432731601457,42.30912996679159,322,No,1446.0725897185623,5625.30297556382,1910.582470936244,Standard
64,75575.23807265452,11226.236907672557,1,4,25.7826726168855,3,2,17,25.726593812997397,13,Standard,4513.992594665728,26.089142810731886,234,Yes,1121.0771761034994,8428.926739468967,2974.143531028064,Standard
49,62423.99602115834,8001.264464552113,3,4,33.384704214767034,8,22,23,11.23959274959783,10,Good,1322.5870498342467,26.058011739226643,51,No,1607.1481707677458,7607.285470555802,1875.2403947762275,Poor
27,129155.75524214274,10160.472953788221,2,8,29.388964682360314,9,10,20,0.5049995958168441,9,Standard,853.0180385641339,40.8930660964687,149,Yes,886.8164259894331,6611.663092677765,2005.5810282739617,Standard
33,38695.86554092578,8732.510287694864,5,1,31.698634379554615,1,9,0,11.708673025180014,3,Bad,2946.2803645133727,46.0011959056842,75,No,982.067239733603,4968.887483025822,794.2876799255577,Poor
24,75913.37394887401,7295.331791134899,4,8,28.69025270529895,7,17,2,19.635668070328258,1,Standard,875.1557290901446,27.23632518491388,306,No,1339.9426978018791,21.737837815875018,2863.8322921393296,Standard
34,137488.48433076846,4039.3010518612077,7,5,16.611410432780986,0,3,24,7.630786164191456,12,Standard,3398.5076018559107,25.733749249292885,92,Yes,442.48788882409775,6134.676005520838,2733.5797297236236,Standard
40,129960.4415597958,5972.973954418495,5,1,9.56080741379407,5,27,20,12.959627772754718,9,Good,2450.51040999215,40.10917643872257,368,Yes,771.8590738625218,3559.574530024977,946.7789426919992,Standard
43,72122.42912149607,11661.299660754014,8,4,13.590885965317755,9,12,7,1.7014541484667656,5,Bad,549.7798088108996,38.62407565319458,68,Yes,1249.6824880234155,1177.621668013188,2708.6521466697072,Standard
38,119204.08726817007,8406.5365243623,4,2,1.6880319097583152,0,29,0,17.642783745418715,9,Standard,4562.45067291024,33.41757039558837,235,No,57.75253853147277,4446.262636120777,4865.509413155431,Standard
39,127010.9079921517,7426.151493559391,6,4,18.815767693798684,1,28,6,22.688847715811814,4,Bad,3366.0270498177506,22.87581919544984,362,No,873.9428672678832,7355.533222833047,3572.0429792689483,Standard
24,135555.36512047186,11296.044568046387,4,8,18.171965209193896,2,5,6,12.399376842033309,12,Bad,2729.96513266884,22.7535629294562,144,No,1197.6998726122335,9616.77794698704,2404.9127979167597,Standard
31,90785.74997639963,7658.373700893211,2,5,18.8585158042366,8,26,7,12.606978984043803,5,Standard,1871.7030767506537,43.32025367133063,76,Yes,1934.7510639563957,3741.04891122082,4580.419927906876,Standard
32,46579.915187112536,7023.866443382731,1,1,34.11706164905017,4,20,18,2.648474957547493,6,Good,674.2995233523585,33.553073521870566,86,Yes,1754.0331232353424,5427.232987049767,2876.571782526529,Poor
24,53190.17994551111,9472.763979077155,1,7,31.989436117464535,9,12,16,6.058225935359477,10,Bad,3537.5918553066103,45.73901273724677,227,Yes,561.4839058853163,8512.44383363585,675.2399936390169,Poor
26,58440.307625408546,8982.988999358717,8,1,6.498234463223672,9,24,10,4.64025909383738,8,Standard,4068.2791001452965,37.242009546165875,363,Yes,1014.4202080578495,3339.994199500148,2737.548239062282,Standard
68,97194.32250525002,3528.1800882885436,4,9,13.542005732900233,1,25,14,14.450633059846139,11,Bad,629.094249691563,38.56214423652898,56,Yes,112.8287453201826,1422.5724497081537,904.865576829339,Poor
65,24265.251136719096,6448.736883028272,5,3,15.414510101750905,9,19,8,15.877666228522504,11,Bad,2472.838122690712,48.02583325725661,80,No,481.50882963561423,2818.8183123268905,3837.524193738371,Poor
25,102685.52094139588,6461.412149605645,8,3,13.258119206956025,4,4,16,28.4682039385278,13,Bad,2424.230934962448,24.93847682118314,24,Yes,1549.7117361361802,8991.228298083879,4835.871071473542,Standard
67,67366.05099567016,5471.3574100551195,7,6,28.148862762533042,4,19,10,2.196945128317017,6,Standard,1749.5585410998383,36.29072687890988,227,Yes,246.6280245506891,1593.9310846183773,1804.0929227166514,Standard
40,58381.43432365348,6931.581562598658,8,6,18.817280775497956,0,13,5,17.996039194651413,3,Bad,3946.7094769590253,21.74415799898104,28,No,515.3810496679132,3292.2106100678207,2174.5894006259723,Poor
46,134334.55419465643,5837.627676135015,8,6,20.45139377703525,2,12,8,15.794955819847239,9,Bad,497.6489190342348,30.767751436463573,121,Yes,1888.085003471616,4646.403105003406,2107.4823341931506,Standard
35,79800.31142550387,3593.127639447423,6,1,30.002461005589467,4,13,17,15.486992938074875,4,Good,1025.09612436045,24.442954994036157,93,Yes,1647.711600984916,8471.1322349092,1426.4998789744093,Standard
48,32356.895919250062,5829.848116384151,2,5,28.401557216122193,8,7,19,26.194778621484794,14,Standard,8.013844592533736,25.635078868537118,341,Yes,1563.6554252978242,9377.132836529747,3970.8998243931555,Standard
47,127477.07984341211,2258.907949518354,6,6,5.49519177589019,9,15,1,6.1661541208645945,12,Standard,1864.9269404150743,48.04384160181584,112,Yes,1729.1149806043136,4258.103096332548,3088.6416637349794,Standard
69,26193.363466745857,7545.751559131321,1,8,25.273095858843565,0,12,3,1.2231982302411437,5,Bad,1455.89083950186,38.32047584614642,378,No,1499.2113731647078,9319.540483535156,320.25778428279807,Standard
56,114477.39914186556,10463.372763881674,1,1,15.804828382669209,7,23,17,20.168145229025775,12,Good,4334.969918790783,46.76474399569443,345,Yes,241.1724322364699,1614.5909485775455,4194.031675115678,Standard
52,120607.80883018646,9115.51438572283,3,5,11.018062704125017,0,14,0,10.354723924079405,8,Bad,3729.051220380774,33.30560553172249,31,No,1033.1226529704627,1568.522918963704,935.4411557660363,Standard
35,65838.33877075156,5284.137420568168,3,3,2.7006399106743357,8,18,10,0.5276974863757378,4,Bad,422.36098281135946,37.9293003999015,143,Yes,888.487841604644,9492.508196347979,4895.755808545606,Standard
59,127222.42131611228,2414.247658561736,5,2,17.56648505174533,5,0,2,7.541220218712414,4,Standard,3704.7795753118517,20.96283536578779,367,No,622.3031565407601,5096.801335283312,1883.3156950128289,Good
56,87035.72276133894,3622.5686918653428,1,8,13.084847144634066,0,21,7,9.279803226504356,6,Good,3377.0011070977853,34.085066968230024,298,No,1668.080819439211,1859.0783535395394,3082.248235751619,Standard
34,80228.1749254636,7227.648575195774,6,7,9.551443348997628,7,1,4,18.50515130352726,1,Bad,1408.6213680016485,36.921700200313644,227,Yes,928.2784047484673,4879.903705755618,389.118094480152,Standard
31,25902.42659093003,3674.099375521845,7,7,24.61883880629656,4,17,19,5.177573821478163,2,Standard,77.30387352305024,20.503331427966348,358,No,120.59520271509938,7832.111553790515,1723.3163734417833,Standard
48,57703.795174357765,7211.717668492159,3,5,27.16250316872996,6,18,20,12.39163043860194,11,Bad,575.8120069435624,43.68467530470921,250,No,549.9311674405365,8269.203657235237,4011.769786803907,Poor
41,141031.29621508898,3931.789760020939,4,9,9.322843647000443,6,7,21,14.474263332534976,1,Bad,1249.7054230927968,28.862689528298166,50,No,457.2421160588902,8639.692566492424,2386.0424597662923,Standard
52,70937.115226855,10413.700629498764,3,5,2.6812128470978065,6,2,21,13.777121740922727,9,Good,4083.1118307615257,33.57461224882311,214,Yes,1774.9577696225672,5695.709030874185,4523.017417720114,Standard
61,91071.06767237988,5671.350464824827,1,2,29.85759181921799,5,22,4,29.21822300000345,9,Good,2326.5641295390433,36.06890855914473,380,No,1294.8762012779998,8669.460143678803,2875.692205254036,Standard
62,89162.81826795274,4078.281572417156,8,3,1.3386312009463128,7,25,10,1.3651271337088833,11,Good,4591.977632295251,49.765914593853,389,No,1120.7525317641503,5100.302088032547,4642.860976978739,Good
51,96756.04167695013,10029.424892594147,2,4,32.861824793330044,8,13,11,28.52904559357198,13,Bad,3945.7422972414997,22.975524406225485,269,No,1013.2984833574101,6070.599023910773,4913.049535062781,Standard
20,27973.02423362674,5099.809130457233,1,5,22.339075715412,1,25,21,17.458116419821,1,Good,1435.5408992200341,36.65838686673494,288,Yes,1300.226055082931,7587.198022716452,2269.4727975913797,Standard
54,67082.91312383467,2670.6207223072106,8,3,11.942785596844889,6,8,8,23.871831449095147,2,Standard,4226.810782902565,35.91782437400808,195,Yes,1509.7510935542496,4254.352927105085,2825.78286288904,Standard
